StockID,QuantitySum,SalesSum,ChargeBack,ChargeRatio,SalesperMin,QuantityperMin,Customer
22912,264,1193.04,6,0.022222222,3.593493976,0.795180723,74
22913,320,1445.04,4,0.012345679,4.931877133,1.092150171,77
22914,417,1925.19,5,0.011848341,5.79876506,1.256024096,105
22915,2382,971.64,54,0.022167488,4.907272727,12.03030303,100
22916,1754,1128.1,12,0.006795017,3.650809061,5.676375405,128
22917,1797,1156.05,12,0.006633499,3.741262136,5.815533981,130
22918,1711,1080.15,12,0.006964597,3.495631068,5.537216828,128
22919,1616,1038.4,12,0.007371007,3.360517799,5.229773463,130
22920,1752,1126.8,1527,0.465690759,3.646601942,5.669902913,131
90210B,30,48.6,0,0,0.259893048,0.160427807,5
22922,1176,997.5,162,0.121076233,4.683098592,5.521126761,71
22923,937,780.85,176,0.158131177,1.832981221,2.199530516,62
22921,1595,1024.75,12,0.00746733,3.316343042,5.161812298,114
22925,419,2470.07,8,0.018735363,1.730953048,0.293622985,125
22926,554,3224.3,15,0.026362039,214.9533333,36.93333333,140
22927,381,2194.95,14,0.035443038,5.613682864,0.974424552,94
22928,238,1445.2,6,0.024590164,5.89877551,0.971428571,60
22924,875,743.75,157,0.152131783,2.048898072,2.41046832,60
22930,934,2286.02,96,0.093203883,1.637550143,0.669054441,117
22931,779,1840.36,0,0,5.861019108,2.48089172,94
22932,736,1647.3,120,0.140186916,24.95909091,11.15151515,51
22933,719,1931.45,156,0.178285714,1.353503854,0.50385424,81
22934,557,1518.35,3,0.005357143,3.189810924,1.170168067,65
22935,597,1753.25,72,0.107623318,8.679455446,2.955445545,45
22936,182,555.88,72,0.283464567,1.804805195,0.590909091,29
22937,915,2356.48,13,0.014008621,13.16469274,5.111731844,122
22938,2258,4232.48,60,0.025884383,3.0232,1.612857143,157
22939,384,1906.68,14,0.035175879,5.903034056,1.188854489,76
22940,1802,7317.06,17,0.009345794,21.02603448,5.17816092,225
22941,1363,10418.55,50,0.035385704,36.05034602,4.716262976,205
22942,372,3066.8,75,0.167785235,11.84092664,1.436293436,96
22943,1252,5827.34,27,0.021110242,19.29582781,4.145695364,133
22944,2661,1082.51,13,0.004861631,4.876171171,11.98648649,48
22945,2653,2235.55,180,0.063536887,13.46716867,15.98192771,116
22946,353,5094.95,10,0.027548209,4.259991639,0.295150502,63
22947,531,5007.85,5,0.009328358,28.45369318,3.017045455,81
22948,1379,1208.15,6,0.00433213,10.98318182,12.53636364,67
22949,933,1352.85,14,0.014783527,1.10707856,0.763502455,82
84663A,255,314.93,5,0.019230769,1.54377451,1.25,21
22951,6994,3615.56,120,0.016868147,2.599252336,5.028037383,229
22952,13806,6938.1,312,0.022099448,24.42992958,48.61267606,333
22953,459,577.38,0,0,0.439741051,0.349581112,61
72799F,128,368,0,0,0.262857143,0.091428571,19
22955,1093,1884.9,0,0,7.919747899,4.592436975,86
22956,1745,3456.62,152,0.080126516,16.38208531,8.27014218,139
22954,164,205,1,0.006060606,2.733333333,2.186666667,20
22957,1723,4809.25,26,0.014865638,3.418088131,1.224591329,179
22950,4855,6631.75,325,0.062741313,5.246637658,3.840981013,156
22960,7712,30834.27,243,0.030546826,56.78502762,14.20257827,568
22961,13857,19503.65,331,0.023329574,70.92236364,50.38909091,531
22962,3558,2848.15,86,0.023600439,26.37175926,32.94444444,179
22963,2938,2345.85,109,0.035772891,7.002537313,8.770149254,164
22964,2405,4803.71,14,0.005787516,26.10711957,13.07065217,212
22965,1271,2627.72,26,0.020046261,1.854424841,0.89696542,171
22966,6955,8312.67,5,0.000718391,120.4734783,100.7971014,376
22967,1133,3147.95,22,0.019047619,2.221559633,0.79957657,121
22968,709,6386.1,20,0.027434842,32.91804124,3.654639175,118
22969,11773,17076.25,139,0.011668905,41.85355392,28.85539216,425
72122,283,268.85,0,0,0.212194159,0.223362273,36
22970,4147,9421.05,16,0.003843382,9.355561072,4.11817279,174
22972,1641,2668.61,33,0.019713262,13.08142157,8.044117647,136
22973,1102,1783.94,22,0.019572954,10.49376471,6.482352941,80
22974,1476,2380.44,18,0.012048193,21.25392857,13.17857143,121
22975,1103,1383.59,1,0.000905797,1.102462151,0.878884462,109
22976,984,1234.84,37,0.036238981,26.84434783,21.39130435,75
72127,168,208.1,0,0,2.477380952,2,25
22977,902,1127.5,1,0.00110742,7.274193548,5.819354839,97
72130,215,126.79,0,0,5.282916667,8.958333333,20
72128,189,145.53,0,0,18.19125,23.625,28
72133,33,41.25,0,0,0.030264123,0.024211299,10
72131,137,238.35,0,0,0.177740492,0.102162565,14
22983,4795,1977.17,133,0.026988636,1.614016327,3.914285714,218
22984,2642,1058.62,0,0,0.781846381,1.951255539,90
22985,3700,1466,0,0,14.80808081,37.37373737,75
22986,3976,1657.92,25,0.006248438,1.265587786,3.035114504,123
72132,28,54.6,0,0,0.665853659,0.341463415,9
22988,8306,9568.41,111,0.013187597,27.49543103,23.86781609,196
72134,98,47.18,0,0,0.033248767,0.06906272,6
47566,14933,67222.23,268,0.017630419,564.8926891,125.487395,705
22989,2644,8150.92,24,0.008995502,8.030463054,2.604926108,237
85032B,701,631.1,0,0,4.124836601,4.581699346,80
22990,373,1807.15,126,0.25250501,1.341610987,0.276911656,109
22993,11267,13557.7,56,0.004945686,10.3336128,8.587652439,428
22994,1966,824.28,30,0.01503006,0.649550827,1.549251379,86
22991,2923,5481.59,708,0.194987607,4.388783026,2.340272218,175
22992,4117,7593.09,710,0.147089289,6.079335468,3.29623699,204
22998,11311,4500.22,177,0.015407382,3.546272656,8.913317573,214
22999,2760,1157.76,3,0.001085776,17.81169231,42.46153846,107
84927F,270,156.6,5,0.018181818,6.525,11.25,33
23000,2922,1224.36,39,0.013171226,0.964822695,2.302600473,125
23002,1875,786.06,128,0.063904144,0.619432624,1.477541371,82
47579,1,2.1,0,0,0.003776978,0.001798561,1
47580,314,777.91,12,0.036809816,0.569897436,0.23003663,54
23004,1579,664,184,0.104367555,0.523246651,1.24428684,71
23006,1619,678.54,78,0.045963465,12.11678571,28.91071429,87
23003,541,225.78,0,0,0.191663837,0.459252971,38
23005,4247,1726.14,1,0.000235405,1.25628821,3.090975255,101
23009,205,3194.75,0,0,2.610089869,0.16748366,47
23007,437,6845.15,6,0.013544018,285.2145833,18.20833333,107
23008,412,6415.4,7,0.016706444,267.3083333,17.16666667,97
23010,279,4343.05,3,0.010638298,19.38861607,1.245535714,70
47589,13,70.85,0,0,0.054541955,0.010007698,3
23012,949,3524.89,7,0.007322176,16.39483721,4.413953488,147
90001A,2,8.5,0,0,0.01528777,0.003597122,1
23014,772,2850.74,9,0.011523688,13.25925581,3.590697674,120
23013,800,2972.34,6,0.007444169,22.34842105,6.015037594,130
23016,61,453.65,3,0.046875,0.319022504,0.042897328,17
23019,79,612.55,0,0,0.461953243,0.059577677,24
90003C,8,30,4,0.333333333,0.23255814,0.062015504,5
23020,168,1993.35,4,0.023255814,1.419764957,0.11965812,64
23022,349,656.32,30,0.079155673,0.501007634,0.266412214,18
23023,264,418.04,2,0.007518797,0.304471959,0.19227968,22
23021,114,463.5,0,0,1.749056604,0.430188679,23
23024,252,657.08,2,0.007874016,0.492563718,0.188905547,8
23026,484,977.45,14,0.02811245,0.715556369,0.35431918,43
23027,257,534.56,0,0,2.986368715,1.43575419,24
23028,1240,1988.64,7,0.005613472,104.6652632,65.26315789,88
23029,1200,1941.6,28,0.022801303,9.158490566,5.660377358,94
23025,299,632.17,6,0.019672131,6.259108911,2.96039604,39
23031,1178,1905.3,20,0.016694491,1.359957173,0.84082798,87
23032,2222,3560.7,42,0.018551237,2.794897959,1.74411303,117
23033,684,951,0,0,4.485849057,3.226415094,41
23034,934,1313.5,6,0.006382979,26.80612245,19.06122449,55
51020A,323,115.75,2,0.006153846,0.095345964,0.266062603,16
23035,1965,2750.85,9,0.004559271,10.49942748,7.5,105
23036,171,213.75,0,0,0.815839695,0.652671756,13
23037,168,272.4,0,0,1.255299539,0.774193548,14
84927E,55,67.62,2,0.035087719,0.614727273,0.5,10
23040,228,1215,0,0,6.428571429,1.206349206,30
23041,225,933.75,24,0.096385542,0.662704045,0.159687722,43
23042,85,565.25,10,0.105263158,0.406654676,0.061151079,24
23043,75,468.75,0,0,0.428473492,0.068555759,18
85170A,1,2.1,0,0,0.003776978,0.001798561,1
23045,96,398.4,20,0.172413793,0.314443567,0.075769534,22
23046,344,2071.6,0,0,6.928428094,1.150501672,29
23047,58,333.5,0,0,6.806122449,1.183673469,25
23048,526,2107.04,32,0.05734767,1.495415188,0.373314407,79
23049,428,3515,3,0.006960557,16.05022831,1.9543379,103
23050,454,3722.3,1,0.002197802,2.85452454,0.348159509,115
15044C,267,768.45,3,0.011111111,0.567121771,0.19704797,42
23052,566,4653.5,1,0.001763668,48.47395833,5.895833333,147
23053,313,2548.65,1,0.003184713,2.024344718,0.248610008,103
23054,265,2181.45,1,0.003759398,57.40657895,6.973684211,80
23051,331,2708.35,2,0.006006006,1.924911158,0.23525231,94
23055,225,698.25,336,0.598930481,1.255845324,0.404676259,33
23057,340,1120.84,337,0.497784343,4.959469027,1.504424779,38
23056,386,1045.34,483,0.555811277,0.766940572,0.283198826,33
23058,423,367.08,0,0,0.938823529,1.081841432,35
23060,222,461.76,0,0,1.722985075,0.828358209,32
23061,937,1166.21,3,0.003191489,5.300954545,4.259090909,74
23064,149,2103.55,71,0.322727273,1.524311594,0.107971014,20
23065,256,3102.8,1,0.003891051,2.347049924,0.193645991,81
23066,244,1955.4,1,0.004081633,1.400716332,0.1747851,69
23067,273,1132.95,0,0,12.72977528,3.06741573,60
23068,788,1894.88,0,0,1.518333333,0.631410256,104
23069,87,543.75,0,0,0.404877141,0.064780343,27
23070,144,597.6,0,0,0.428080229,0.103151862,28
23071,241,796.1,76,0.239747634,5.490344828,1.662068966,16
23072,254,715,72,0.220858896,6.008403361,2.134453782,21
23073,137,1631.5,1,0.007246377,6.250957854,0.524904215,47
90036F,4,31.8,0,0,0.057194245,0.007194245,1
23075,419,1719.65,33,0.07300885,1.358333333,0.330963665,60
23076,7652,9333.16,28,0.003645833,46.43363184,38.06965174,196
23077,9042,10865.7,60,0.006591958,157.473913,131.0434783,211
23078,6535,7987.31,48,0.007291508,83.20114583,68.07291667,158
23079,230,2037.5,13,0.053497942,11.19505495,1.263736264,79
72232,3173,602.87,0,0,0.510042301,2.684433164,45
23081,407,3250.89,6,0.014527845,19.35053571,2.422619048,78
23080,735,5881.89,9,0.012096774,16.20355372,2.024793388,139
84535B,1190,699.29,94,0.073208723,6.923663366,11.78217822,78
85031C,3,14.85,0,0,0.026708633,0.005395683,1
23084,23416,44273.05,95,0.004040662,224.7362944,118.8629442,413
23082,2085,7478.35,28,0.013251301,191.7525641,53.46153846,197
15044A,425,1236.59,1,0.002347418,0.89607971,0.307971014,52
23087,815,978.43,15,0.018072289,9.144205607,7.61682243,43
23089,2059,3361.47,15,0.007232401,40.99353659,25.1097561,100
23088,742,922.26,0,0,2.720530973,2.18879056,51
23091,563,3444.5,7,0.012280702,6.675387597,1.091085271,160
23090,1742,1416.62,9,0.00513992,2.511737589,3.088652482,86
23093,897,2077.85,3,0.003333333,6.812622951,2.940983607,105
23094,145,1812.5,2,0.013605442,13.83587786,1.106870229,65
23092,479,3363.31,10,0.020449898,14.81634361,2.110132159,94
23096,1001,1618.29,0,0,1.196075388,0.739837398,88
23099,117,759.15,8,0.064,3.3890625,0.522321429,44
84534B,46,39.1,0,0,0.02740014,0.032235459,5
23100,1985,2430.85,1,0.000503525,8.559330986,6.98943662,172
23102,1239,1001.97,0,0,0.750539326,0.928089888,127
23103,3771,6178.95,4,0.001059603,66.44032258,40.5483871,222
23104,109,1268,0,0,0.906361687,0.077912795,33
23101,1917,1548.87,0,0,4.609732143,5.705357143,172
23106,248,716.42,12,0.046153846,2.877188755,0.995983936,45
23107,304,874.56,0,0,0.620255319,0.215602837,55
23108,2033,12106.77,38,0.018348624,32.11344828,5.392572944,261
23109,1997,5654.23,96,0.045867176,4.136232626,1.460863204,166
23110,596,3294.2,51,0.078825348,193.7764706,35.05882353,156
23111,230,2707,24,0.094488189,2.380826737,0.202286719,79
23112,415,3035.15,33,0.073660714,12.80654008,1.751054852,132
23113,186,863.1,946,0.835689046,2.030823529,0.437647059,38
84796B,69,793.35,0,0,10.17115385,0.884615385,16
23114,131,619.65,2,0.015037594,0.455625,0.096323529,38
23115,137,649.35,0,0,7.296067416,1.539325843,35
23117,81,400.95,1,0.012195122,0.294816176,0.059558824,36
23118,656,4622.32,24,0.035294118,660.3314286,93.71428571,151
35909A,8,23.6,0,0,0.018597321,0.006304177,3
23119,2097,1236.6,36,0.016877637,0.883285714,1.497857143,94
23120,1569,624.42,72,0.043875686,12.74326531,32.02040816,67
90122C,17,84.15,0,0,0.062425816,0.012611276,3
23123,866,677.86,6,0.006880734,12.10464286,15.46428571,60
16169N,25,10.5,0,0,0.018884892,0.044964029,1
23122,2074,1538.54,3,0.001444391,1.120568099,1.510560816,87
23126,1025,4974.39,16,0.015369837,3.464059889,0.713788301,193
23127,661,3248.99,13,0.019287834,3.40208377,0.692146597,140
23128,409,1976.23,7,0.016826923,1.387801966,0.287219101,109
23129,925,3854.35,1,0.001079914,3.297134303,0.791274594,137
23130,875,3569.97,9,0.010180995,2.562792534,0.628140704,137
23131,885,3599.43,6,0.006734007,2.598866426,0.63898917,91
23132,1010,4993.87,4,0.003944773,3.815026738,0.77158136,114
84989A,27,14.85,0,0,0.058928571,0.107142857,15
23134,1064,6414.48,0,0,65.45387755,10.85714286,29
23135,1519,5313.29,0,0,4.099760802,1.172067901,31
23133,745,5039.41,1,0.001340483,179.9789286,26.60714286,94
23136,116,425.8,0,0,0.972146119,0.264840183,38
23138,863,1191.75,12,0.013714286,3.655674847,2.647239264,60
23139,363,473.95,12,0.032,1.004131356,0.769067797,17
23140,148,608.74,12,0.075,0.47669538,0.115896633,29
23141,48,199.2,0,0,0.170402053,0.041060736,15
23142,114,1118.1,2,0.017241379,5.884736842,0.6,34
23137,67,236.99,0,0,5.386136364,1.522727273,16
23144,4741,3752.19,33,0.006912442,11.37027273,14.36666667,176
23145,1958,1827.01,11,0.005586592,4.511135802,4.834567901,126
23146,700,2279.4,49,0.065420561,9.910434783,3.043478261,149
23147,1786,2587.3,15,0.008328706,6.75535248,4.663185379,167
23148,2024,1678.48,13,0.006381934,10.05077844,12.11976048,140
23149,86,214.14,11,0.113402062,2.327608696,0.934782609,18
23150,124,308.76,1,0.008,0.825561497,0.331550802,31
23143,9,93.6,0,0,0.066101695,0.006355932,6
84802B,4,6.76,0,0,0.012158273,0.007194245,1
23153,238,886.13,4,0.016528926,0.637503597,0.171223022,66
23154,2254,4560.65,61,0.026349892,13.77839879,6.809667674,137
71496B,13,7.37,0,0,0.056692308,0.1,4
23156,1563,3155.78,24,0.015122873,8.939886686,4.42776204,114
23155,1931,1544.65,169,0.08047619,17.16277778,21.45555556,84
23158,2378,4784.58,24,0.009991674,3.512907489,1.745961821,94
23159,2258,4568.97,25,0.010950504,16.73615385,8.271062271,121
23157,2543,4614.59,240,0.086237873,3.408116691,1.878138848,111
23152,535,1976.01,7,0.012915129,5.028015267,1.361323155,108
46776E,14,69.3,0,0,0.052779893,0.010662605,5
23163,1587,3675.7,55,0.033495737,26.255,11.33571429,94
23162,1313,4623.86,0,0,220.1838095,62.52380952,96
23160,1398,1659.3,6,0.004273504,8.338190955,7.025125628,50
23166,3235,3733.58,74494,0.958381042,15.30155738,13.25819672,135
23161,1596,1881.6,12,0.007462687,1.364467005,1.157360406,58
23164,559,2554.46,1,0.001785714,5.954452214,1.303030303,69
23167,4745,3544.07,525,0.099620493,2.476638714,3.315863033,129
23170,5759,8992.39,718,0.11085379,119.8985333,76.78666667,224
23171,5748,8846.96,97,0.016595381,25.06220963,16.28328612,191
23172,3442,5410.98,102,0.028781038,3.83213881,2.437677054,156
23173,2586,22379.92,52,0.019711903,298.3989333,34.48,245
23174,2837,11101.69,87,0.029753762,7.862386686,2.009206799,187
85130B,815,706.91,0,0,18.60289474,21.44736842,43
84857C,94,196.4,1,0.010526316,6.1375,2.9375,8
22517,184,377.4,0,0,0.292331526,0.142525174,47
23177,1900,3988.8,20,0.010416667,11.66315789,5.555555556,172
23176,2035,4254.01,45,0.021634615,3.078154848,1.472503618,156
23179,302,835.38,0,0,0.615607959,0.222549742,35
90179A,3,17.85,0,0,0.013471698,0.002264151,2
23182,3365,2792.01,14,0.004143238,2.79201,3.365,138
23183,171,664.46,7,0.039325843,0.483595342,0.124454148,45
23178,290,809.8,5,0.016949153,5.224516129,1.870967742,48
23180,90,445.5,1,0.010989011,0.324235808,0.065502183,27
23185,313,113.69,1,0.003184713,0.829854015,2.284671533,26
23184,739,3544.77,13,0.017287234,14.769875,3.079166667,127
23181,173,1391.25,4,0.02259887,4.11612426,0.51183432,60
79302M,325,869.95,0,0,0.736621507,0.275190517,25
23187,2301,678.57,37,0.015825492,2.33185567,7.907216495,66
23186,1922,796.3,6,0.003112033,0.553370396,1.335649757,57
23190,1637,2623.49,2,0.001220256,2.615643071,1.632103689,142
23193,1436,2942.22,20,0.013736264,8.602982456,4.198830409,107
23194,1690,3544.67,37,0.021424435,2.484001402,1.184302733,138
23191,2095,3381.83,3,0.001429933,17.07994949,10.58080808,175
23192,3061,4882.77,3,0.000979112,46.50257143,29.15238095,217
23188,2836,4666.24,14,0.004912281,11.69483709,7.107769424,199
23198,2830,4012.94,64,0.02211472,20.79243523,14.66321244,253
85049D,539,673.75,0,0,2.581417625,2.0651341,85
23199,12970,24747.19,718,0.052454705,17.4398802,9.140239605,338
23201,11363,22013.94,584,0.048882565,15.56855728,8.036067893,389
23200,6491,12574.97,133,0.020078502,179.6424286,92.72857143,261
23203,18287,35365.86,589,0.031203645,123.225993,63.71777003,503
23204,6618,5306.8,184,0.027050867,3.758356941,4.686968839,196
23205,4865,3884.87,191,0.037776899,2.751324363,3.445467422,196
23206,11379,17971.55,58,0.00507126,14.82801155,9.388613861,397
23207,7014,11215.18,436,0.05852349,7.820906555,4.891213389,371
23208,5836,9405.2,73,0.012354036,35.22546816,21.8576779,299
23209,12540,20067.2,20,0.001592357,64.11246006,40.06389776,463
23202,10028,19649.74,222,0.021658537,68.94645614,35.18596491,367
23210,2502,3031.74,188,0.069888476,7.598345865,6.270676692,106
23212,1987,2342.63,48,0.023587224,5.770024631,4.89408867,97
16169P,50,21,0,0,1.909090909,4.545454545,2
23214,739,1554.14,0,0,1.1352374,0.53981008,74
23215,3262,6395.84,120,0.035481963,29.20474886,14.89497717,152
23213,1501,1805.69,12,0.007931262,4.447512315,3.697044335,90
23211,2080,2474,24,0.011406844,6.759562842,5.683060109,77
23216,514,608.51,0,0,5.385044248,4.548672566,31
23219,373,465.85,0,0,3.190753425,2.554794521,40
23217,1119,1372.6,0,0,3.602624672,2.937007874,61
23221,1306,1099.34,58,0.042521994,2.655410628,3.154589372,83
15030,141,40.89,0,0,0.030424107,0.104910714,10
23220,884,735.48,0,0,2.598869258,3.123674912,52
23224,648,559.92,14,0.021148036,2.1871875,2.53125,42
23225,1181,993.35,72,0.057462091,5.612146893,6.672316384,44
15034,5034,588.77,1385,0.215765696,588.77,5034,70
23227,1550,1894.56,6,0.003856041,10.18580645,8.333333333,59
15036,21084,15498.92,744,0.034084662,499.9651613,680.1290323,193
23228,1224,1535.45,144,0.105263158,15.99427083,12.75,57
23230,7800,3144,50,0.006369427,10.65762712,26.44067797,177
15039,1531,1109.35,26,0.01669878,14.04240506,19.37974684,57
23231,7025,2902.5,0,0,2.048341567,4.957657022,186
23233,5125,2084.5,25,0.004854369,7.066101695,17.37288136,130
23232,8325,3352.5,51,0.006088825,2.56503443,6.369548585,184
23226,1117,1376.09,48,0.041201717,7.863371429,6.382857143,53
85185D,15,44.25,0,0,0.241803279,0.081967213,7
23236,2402,6663.58,33,0.013552361,4.906907216,1.768777614,201
23238,1619,6508.05,13,0.007965686,1084.675,269.8333333,144
10123C,5,3.25,0,0,0.02826087,0.043478261,3
84898F,45,94.5,0,0,0.309836066,0.147540984,15
23240,3889,15564.15,49,0.012442864,58.29269663,14.56554307,313
23239,711,2888.65,28,0.037889039,2.127135493,0.523564065,111
23243,4490,21330.28,110,0.023913043,48.81070938,10.27459954,272
23235,634,1731.46,14,0.021604938,1.209120112,0.44273743,82
23245,5572,25279.24,79,0.013979827,77.54368098,17.09202454,457
23241,1906,3865.12,7,0.003659174,13.42055556,6.618055556,177
23242,1269,2573.28,27,0.020833333,8.935,4.40625,127
35597A,1,1.25,0,0,0.002248201,0.001798561,1
72051S,46,19.32,0,0,0.013444676,0.032011134,5
23247,1903,5370.27,42,0.02159383,25.33146226,8.976415094,220
23244,873,1589.93,9,0.010204082,1.241163154,0.681498829,85
23252,551,2022.09,33,0.056506849,1.604833333,0.437301587,102
23253,210,3018.3,2,0.009433962,2.169877786,0.150970525,43
23254,1610,6479.9,20,0.012269939,17.90027624,4.447513812,202
23255,920,3678.14,9,0.009687836,21.63611765,5.411764706,112
23256,1818,7341.5,87,0.045669291,29.01778656,7.185770751,225
23251,1489,1780.61,57,0.03686934,5.781201299,4.834415584,78
23249,746,1203.7,45,0.056890013,3.895469256,2.414239482,54
84520B,481,388.69,0,0,1.877729469,2.323671498,51
47504H,846,763.46,4,0.004705882,10.04552632,11.13157895,63
90024F,2,17,0,0,0.03057554,0.003597122,1
23263,3524,4520.97,47,0.013161579,3.60811652,2.81245012,262
23265,1546,1997.7,15,0.009609225,4.896323529,3.789215686,174
23266,1832,2353.75,12,0.006507592,5.768995098,4.490196078,190
23264,1685,2190.77,1,0.00059312,7.852222222,6.039426523,169
23268,1615,1964.23,12,0.007375538,1.401019971,1.15192582,68
23269,738,1050.9,0,0,22.35957447,15.70212766,59
23270,1235,1586.75,6,0.004834811,1.580428287,1.230079681,93
23271,1550,1250.66,0,0,0.913557341,1.132213294,64
23272,276,476.72,0,0,1.523067093,0.881789137,27
23273,878,1451.34,3,0.003405221,45.354375,27.4375,84
23274,1093,1790.93,3,0.002737226,55.9665625,34.15625,83
23275,3282,3873.42,77,0.022923489,12.9114,10.94,161
23267,1071,1318.59,48,0.042895442,9.840223881,7.992537313,77
23280,1801,1393.19,2,0.001109262,1.186703578,1.53407155,85
23281,1124,865.6,0,0,17.66530612,22.93877551,54
23282,745,604.45,0,0,0.420633264,0.518441197,67
23283,918,6219.72,7,0.007567568,28.14352941,4.153846154,137
23284,4947,33007.02,223,0.043133462,164.2140299,24.6119403,368
90039B,6,22.5,0,0,0.040467626,0.010791367,1
23286,4837,4473.89,49,0.010028653,44.7389,48.37,125
23285,4676,4382.28,2,0.000427533,3.222264706,3.438235294,107
23288,4472,4233.97,18,0.004008909,44.56810526,47.07368421,106
23289,1522,1816.1,12,0.007822686,1.597273527,1.338610378,110
23290,2181,2553.45,10,0.004564126,1.887250554,1.611973392,123
23291,1516,1840.14,10,0.00655308,1.618416887,1.333333333,100
23292,1935,2321.86,21,0.010736196,2.180150235,1.816901408,111
35597B,1,1.25,0,0,0.002248201,0.001798561,1
23287,1715,1395.35,51,0.028878822,1.067597552,1.312165264,114
23294,4201,3284.65,13,0.003084955,2.600673001,3.326207443,210
23296,4810,5600.9,27,0.005581972,4.762670068,4.090136054,238
23293,7712,6056.88,32,0.004132231,4.557471783,5.802859293,317
85199S,2055,869.25,24,0.011544012,3.897982063,9.215246637,95
23299,975,3537.67,8,0.008138352,2.661903687,0.733634312,110
23298,7551,35077.34,110,0.014358439,243.5926389,52.4375,565
23301,7203,11600.15,113,0.015445599,40.98992933,25.45229682,389
23300,5768,9104.04,152,0.025675676,32.16975265,20.38162544,341
23302,1025,1607.01,30,0.028436019,1.354983137,0.864249578,131
23295,5751,4499.65,13,0.002255378,3.614176707,4.619277108,243
23297,4234,6634.1,26,0.006103286,130.0803922,83.01960784,123
23306,2684,3808.34,7,0.002601263,136.0121429,95.85714286,181
23307,11003,5658.59,88,0.007934361,235.7745833,458.4583333,359
23308,5540,2909.46,0,0,2.184279279,4.159159159,207
23309,6845,3317.75,88,0.012692918,2.575892857,5.314440994,174
23310,11419,4695.36,0,0,21.44,52.14155251,139
23311,2026,5123.1,7,0.003443187,37.94888889,15.00740741,231
84509E,56,90,0,0,2.903225806,1.806451613,5
23313,2448,11555.12,13,0.005282406,9.048645262,1.916992952,244
23314,369,4363.52,5,0.013368984,12.2227451,1.033613445,84
23315,185,1747.15,12,0.060913706,1.576850181,0.166967509,63
23316,225,2112.75,1,0.004424779,1.906814079,0.203068592,73
23317,154,1478.3,0,0,1.108170915,0.115442279,56
23318,3277,7498.4,168,0.048766328,5.394532374,2.357553957,249
23319,3255,7551.04,110,0.03268945,34.63779817,14.93119266,283
23320,2279,6399.11,13,0.005671902,51.19288,18.232,232
23321,4069,6479.73,39,0.009493671,4.515491289,2.83554007,363
23322,2779,7820.15,60,0.021134202,51.44835526,18.28289474,345
23323,1306,2711.1,3,0.002291826,2.25925,1.088333333,198
23324,346,702.89,35,0.091863517,0.490502442,0.2414515,38
84926E,962,321.72,0,0,2.553333333,7.634920635,30
23326,2932,1766.52,0,0,12.98911765,21.55882353,50
23327,1698,1004.78,8,0.004689332,0.723904899,1.223342939,32
23328,1860,6786.24,8,0.004282655,169.656,46.5,193
84032A,307,909.33,28,0.08358209,0.806858917,0.272404614,69
23329,1596,2621.4,3,0.001876173,1.913430657,1.164963504,162
85017A,6,5.1,0,0,0.030909091,0.036363636,2
23332,1833,3014.85,2,0.001089918,2.200620438,1.337956204,197
23330,1703,2121.19,6,0.003510825,53.02975,42.575,153
23334,2077,1296.99,0,0,0.903196379,1.44637883,78
85131C,73,78.71,0,0,0.302730769,0.280769231,5
23335,324,651.84,12,0.035714286,0.529090909,0.262987013,61
23336,179,374.37,0,0,0.303871753,0.145292208,44
23338,311,635.84,6,0.018927445,0.445266106,0.217787115,58
23339,142,295.36,0,0,0.226503067,0.108895706,42
23337,160,332.8,0,0,0.27012987,0.12987013,47
23341,255,2106.3,0,0,7.416549296,0.897887324,73
23342,358,2992,1,0.002785515,9.039274924,1.081570997,105
23343,4209,8438.72,268,0.059861514,27.39844156,13.66558442,271
23344,7704,15319.72,252,0.031674208,78.16183673,39.30612245,374
23345,2317,2658.25,7,0.003012048,2.454524469,2.139427516,97
23346,2514,2904.5,6,0.002380952,2.118526623,1.833698031,103
23347,767,924.75,34,0.042446941,0.742771084,0.616064257,51
23340,2414,3815.1,0,0,73.36730769,46.42307692,108
84802A,2,3.38,0,0,0.006079137,0.003597122,1
23349,2651,3205.39,12,0.004506196,2.274939674,1.881476224,197
23350,2376,2894.4,12,0.005025126,2.054222853,1.686302342,195
90082D,8,50.8,0,0,0.570786517,0.08988764,4
23353,3549,2921.91,12,0.00336984,60.873125,73.9375,211
23354,3174,2610.66,48,0.014897579,16.41924528,19.96226415,223
90177C,7,20.65,6,0.461538462,0.014687055,0.004978663,3
22420,1172,486.53,0,0,3.52557971,8.492753623,54
23352,1489,1831.01,0,0,70.42346154,57.26923077,134
23351,2819,3415.39,84,0.028935584,131.3611538,108.4230769,221
23359,953,1789.95,0,0,16.27227273,8.663636364,69
23360,1141,2138.55,0,0,1.526445396,0.814418273,91
23357,362,1670.3,0,0,40.73902439,8.829268293,68
23358,409,1506.15,2,0.00486618,1.100986842,0.298976608,54
23356,2200,12235,9,0.004074242,330.6756757,59.45945946,304
23355,4822,22025.7,48,0.009856263,126.5844828,27.71264368,455
23365,1471,953.75,0,0,0.693636364,1.069818182,101
79406,140,30.8,0,0,0.022647059,0.102941176,6
71101E,348,280.2,0,0,8.75625,10.875,17
90024D,1,8.5,0,0,0.01528777,0.001798561,1
23366,1720,1079.6,0,0,0.770042796,1.22681883,110
23367,2503,1624.55,16,0.006351727,812.275,1251.5,167
