,Customer1,Customer2,Customer3,Customer4,Customer5,Score1,Score2,Score3,Score4,Score5
15110,16432,13135,18118,17186,16401,0.20438589711685606,0.20732831257097922,0.1851474061640503,0.20732831257097922,0.1958100715771352
15111,15903,15350,16048,13889,13933,0.16790823672589583,0.2052153019265433,0.2415627329652546,0.21732181053561858,0.1679919178466877
15114,17446,18146,16861,12399,14586,0.18430670119713602,0.20250671027081663,0.19496847062826217,0.21520848904011866,0.20300962886366647
15116,13284,13338,13826,13819,12736,0.20575112051017133,0.18713156663073427,0.21146581239684467,0.17017942086836663,0.22547207959388296
15117,13848,12576,12815,16308,13052,0.30486666926002526,0.1101259398483507,0.14976400112288535,0.3051154385133813,0.1301279512553574
15121,14240,16126,13500,12919,13138,0.1825553680305709,0.1783359743701427,0.18146002193350033,0.2562362018681841,0.20141243379760213
15124,13706,15681,16989,13044,15985,0.1882703915506667,0.20739833407293876,0.25070571437916894,0.1693621024400447,0.18426345755718085
15125,17581,16182,16180,17677,17469,0.1959375948863519,0.20493254548621376,0.19513388138890178,0.19874985414674234,0.20524612409179027
15129,16203,13255,17937,17934,15625,0.2014070469462624,0.20084714639448464,0.20105439383954624,0.1936610630600901,0.20303034975961648
15132,17718,13515,12843,14323,16256,0.20561494664149507,0.17122112312333382,0.2334735345049994,0.15346855057204337,0.2362218451581284
15134,18095,14082,16511,17334,14132,0.18178300341002762,0.20924767425945762,0.22149118836770612,0.20465710206398016,0.1828210318988284
15136,16053,17159,14646,15228,12736,0.20906546569916754,0.19935949604480582,0.20814781735693785,0.20204426124176522,0.18138295965732357
15140,17512,14682,13213,16475,13720,0.20960638266287024,0.21163189957497094,0.18500049958535852,0.18753380743836454,0.2062274107384357
15144,17669,16992,16809,14239,16180,0.1899856304240801,0.19500421512521304,0.22358901258226993,0.19113878885333363,0.20028235301510336
15145,15147,12710,17226,16511,14082,0.17477086934739317,0.18803062311082716,0.26371817701864797,0.19667335448312664,0.17680697604000514
15150,13357,17730,14667,14198,16641,0.1881822459217277,0.20894389289661972,0.18489338212534057,0.1860567518283043,0.2319237272280077
15152,18185,18251,17628,13027,15208,0.1935887606856098,0.18042776950701525,0.2560819641218675,0.19248319077637843,0.1774183149091291
15159,14159,16843,16145,14298,16919,0.20494755102188425,0.22392714266828245,0.22750094273916086,0.1797291344523818,0.16389522911829066
15163,16323,16163,17923,14055,17723,0.210448909710494,0.1849176059744789,0.210448909710494,0.1838560318579978,0.21032854274653534
15179,13743,16754,15358,15093,13308,0.2009639223385766,0.19677596924805515,0.19472570051452495,0.19727594840173998,0.21025845949710326
15184,12633,17744,16519,17765,14053,0.21095808036803562,0.1634510323235605,0.20358923484504723,0.16520061687385063,0.25680103558950607
15186,14064,14898,18109,13784,15412,0.1982999161750659,0.19993378590770047,0.2029706169366364,0.1989360821096717,0.1998595988709256
15187,15107,14708,14513,17440,13199,0.21399562744778453,0.20108844579455448,0.1969985396091559,0.1972329679655416,0.19068441918296342
15189,16424,16774,13666,18073,14642,0.23671433384773707,0.19244347550209737,0.20447566388697297,0.1862036924889348,0.18016283427425792
15194,12956,18144,13525,14233,16806,0.20315686262246388,0.2066492295009333,0.19772452425028444,0.19195983059253569,0.20050955303378262
15197,18188,17874,15028,16905,16681,0.19577507509324152,0.18589461187676215,0.19752218777163755,0.20691932653708048,0.2138887987212783
15203,13577,17139,13285,18177,17160,0.2066925497214807,0.2073518765754623,0.20235633364250386,0.19415727825865428,0.18944196180189868
15206,14803,12879,13059,13144,13669,0.21279452266447788,0.2236577010361512,0.1870257087383928,0.18051778841562416,0.1960042791453539
15208,13417,12732,14109,15440,18001,0.2192130150385971,0.17385856919940906,0.1951602383981184,0.2386988255658452,0.17306935179803018
15214,12421,13892,12566,13122,15230,0.15700121670786923,0.1893371196287119,0.25406849783365987,0.21965524815039644,0.1799379176793626
15215,15813,15885,15909,15658,17453,0.18839250867079535,0.1942985795238903,0.19661865509536222,0.18014884412363685,0.24054141258631528
15218,17715,15270,15584,17955,17763,0.20237022053096973,0.19820750245367968,0.1965316854055503,0.20052037107883064,0.20237022053096973
15220,16581,15139,12488,16659,15261,0.17222826451815837,0.23855513121521874,0.21082417811298648,0.2097168952784052,0.16867553087523138
15227,15226,13226,16620,14652,17047,0.19314202924734739,0.19834509597755967,0.22223294293876955,0.19130576110751277,0.1949741707288105
15238,15046,13321,13525,14233,18144,0.19798461595317993,0.19085870814957154,0.2031238670749379,0.197201754617193,0.21083105420511755
15239,16754,13308,16085,15806,12886,0.20316913199610118,0.19954377492845515,0.19789155191007596,0.20390925713814123,0.19548628402722637
15240,14639,12878,14700,17639,15462,0.20092734007144408,0.1977358910049816,0.20100310610838623,0.1942859545856253,0.20604770822956278
15249,17735,17139,17594,17682,18229,0.18226764502277965,0.20237899302019174,0.20114920801440958,0.2092206488894227,0.20498350505319618
15251,13772,13925,12981,12697,12507,0.18027427574921331,0.17947245476499094,0.18171685809855292,0.2417093442069756,0.21682706718026723
15252,15199,16593,18179,13058,15533,0.14997006563403617,0.24697600281094886,0.206241489382565,0.2182525244824441,0.17855991769000604
15253,16255,14064,18109,15412,14898,0.20545609330643497,0.19889564433125623,0.20100601579393734,0.19784218552781505,0.1968000610405563
15267,16905,18188,15837,15197,12783,0.2038619110152914,0.1963913351607916,0.17572161418061907,0.19546582890201497,0.2285593107412828
15270,17715,17763,17955,15218,15584,0.20431862287299113,0.20431862287299113,0.20244097857614743,0.19689142461446404,0.19203035106340624
15271,15953,15260,17616,17239,14525,0.19963256408020738,0.1889394387355721,0.1893661314551763,0.22983833026639808,0.19222353546264617
15272,15811,15083,16402,15612,17972,0.16430637597472428,0.22834574941116878,0.18029091562654018,0.18789276115584208,0.23916419783172468
15287,18086,14107,14101,13121,15880,0.30706245142159144,0.14655705635598368,0.15891214779369925,0.21143385388674343,0.17603449054198214
15288,15397,13038,14855,17515,17450,0.1973179751075236,0.18845094081402625,0.21817448766646488,0.202106819580077,0.19394977683190817
15289,15263,14782,14790,13941,15708,0.19483660431274827,0.18528955297353417,0.1870709913906476,0.24018554088320612,0.1926173104398638
15290,14873,17453,13216,16256,16791,0.18298284685232627,0.18777892022408205,0.24524306628990072,0.1983358684431927,0.18565929819049828
15291,12878,17263,14700,15462,15240,0.20059207846129387,0.17075421378603228,0.20284506551339512,0.24780175100789217,0.17800689123138655
15296,17135,17718,18220,13229,12665,0.18485327779083285,0.18940089377847422,0.2340763446562737,0.17239212866927395,0.21927735510514518
15297,16665,12989,14782,17572,17045,0.2038861316913811,0.20387258447866868,0.20836133387860603,0.19342283755167386,0.19045711239967025
15298,14961,13135,16432,17186,16401,0.19424220102463316,0.2049634938313973,0.2020546400221805,0.2049634938313973,0.19377617129039174
15301,16163,16323,17723,14055,17923,0.18713385652475972,0.20895913926298496,0.2088396243782602,0.18610824057101014,0.20895913926298496
15311,13534,16456,14700,13070,14680,0.20302809814595832,0.204333509350191,0.19223765732021114,0.20525830253126368,0.1951424326523759
15321,13305,13971,12853,12473,13421,0.20233174005756363,0.21813560719959826,0.20418755461844798,0.18773197900242636,0.1876131191219637
15329,17144,17248,14894,17303,12756,0.23386514379388168,0.19378184626967404,0.19819327682896593,0.18346180756517247,0.190697925542306
15330,14912,17522,14460,16910,15203,0.28238767684439514,0.1816991059610143,0.19383523282637405,0.1692940540092464,0.17278393035897008
15344,13669,15206,15801,13340,13352,0.2266686733408069,0.18131838067245826,0.2031061084182081,0.18450529588350234,0.20440154168502447
15351,14555,14390,16086,17203,17004,0.25656778679890513,0.18967413376650913,0.15414937957203823,0.1600633202561789,0.23954537960636857
15356,17139,14044,15005,14038,13969,0.20516152822499978,0.19193325343973935,0.22594316965799274,0.19045625530214244,0.18650579337512566
15358,13308,17597,15093,13722,16754,0.2120816604636459,0.19558226255033917,0.198709774121679,0.2011366454097316,0.19248965745460433
15365,13321,14233,16387,18144,13525,0.18867871425174101,0.1945244493681085,0.21376631317567968,0.2060197033330268,0.19701081987144392
15367,13308,15358,13368,13722,16085,0.19818882311565134,0.1958470540457229,0.20992849782062373,0.19911174024351455,0.19692388477448758
15370,17324,18205,15376,15596,16919,0.1727273045246374,0.31580777777338387,0.171771879746773,0.1716430381015796,0.16804999985362626
15373,17053,14937,17796,14567,18167,0.19666404416058428,0.18057612416684238,0.23270423466598386,0.18924250231767503,0.2008130946889144
15376,18129,16402,15083,15612,17324,0.17863342848005026,0.19960876619475074,0.19595633541191473,0.20659047982612794,0.21921099008715642
15380,13189,16781,14623,16567,17788,0.15761091565578822,0.1503050517880858,0.2995872967889071,0.2116042335139382,0.18089250225328077
15382,15093,13722,16464,15358,13308,0.1918608806854338,0.20727167886181305,0.19249507105134517,0.2016268165341355,0.2067455528672724
15392,13027,16053,13338,13728,12895,0.19632263151482707,0.18146947965133894,0.20538059085067945,0.21562092050492895,0.2012063774782255
15393,14687,17345,14513,14682,17512,0.1879516695572422,0.2022769114537209,0.21068102555760274,0.20071006437804328,0.19838032905339084
15394,16456,12990,15769,13629,16180,0.2044693855875079,0.19355632329168707,0.20406001869508691,0.20139698828041233,0.1965172841453058
15398,12981,17480,15075,13422,14248,0.17615420402421328,0.17387594500331913,0.25555939219011625,0.18470739200012637,0.20970306678222495
15399,16048,13889,16777,15350,12791,0.1842264036136077,0.20663589330279575,0.1987254179200646,0.20441632417460268,0.20599596098892925
15406,17507,16757,18061,13590,16587,0.21557905591048637,0.18944672278995037,0.2077230179273629,0.18464074178190523,0.20261046159029517
15407,17515,13037,16902,16447,15073,0.2577494891035568,0.19580139729882234,0.16748095111389572,0.18209472113234995,0.1968734413513752
15411,13951,14931,16183,16561,16198,0.22929283704512757,0.2319411500094864,0.16818979648714996,0.20034793412829058,0.17022828232994552
15414,12989,13706,12923,18077,17436,0.1709464007511099,0.15953871489150215,0.21581997320705645,0.17250452125726254,0.2811903898930689
15426,12888,17925,13750,16210,16866,0.1953998107014332,0.2019886309310784,0.18960544425546358,0.19833896067839657,0.21466715343362833
15429,18013,17272,13308,13743,16470,0.19933918329238742,0.18496819037066903,0.19246628663649024,0.23741647131817248,0.18580986838228084
15434,13005,17364,14246,14963,12355,0.2019225804989991,0.19507353405831193,0.20961615625563793,0.19150349483301038,0.20188423435404074
15436,13494,17883,17995,12971,13946,0.18768643702102483,0.17561127106396907,0.23328204195244528,0.2115048390225192,0.19191541094004144
15440,14109,13417,14735,12732,15208,0.20812540183802708,0.23377608685824072,0.12396991635556111,0.2253986777411652,0.20872991720700573
15443,15035,15630,17999,13240,13939,0.1557017330737514,0.16800865608383309,0.28125725162452214,0.24317218667731416,0.15186017254057918
15449,18183,13720,17512,14682,16140,0.1935125285315291,0.20434731203410497,0.20910055926557033,0.20762650373964459,0.18541309642915096
15452,15869,13593,13851,13145,13161,0.20343112729294832,0.188256152692647,0.21265707029090802,0.20725758105761813,0.18839806866587855
15453,17582,15578,18024,13778,14689,0.21478668305675366,0.20651859133278136,0.20471162359856535,0.1856432418532188,0.18833986015868073
15465,14199,16144,14853,14148,17331,0.17829937691160616,0.2228742211395077,0.17077982984448967,0.20517235096488873,0.2228742211395077
15467,17267,15361,18198,15705,14964,0.23376684586787894,0.1877486538252268,0.18999253757876644,0.1948655185784333,0.19362644414969446
15468,0,0,0,0,0,,,,,
15469,18225,15075,13754,14885,13247,0.1672204179596484,0.23137396797466214,0.20594260819985802,0.17655135502076938,0.21891165084506203
15473,17870,12873,14737,13870,16020,0.1734653160469534,0.228675694325256,0.206843711104949,0.21003243216714912,0.1809828463556925
15482,13161,17616,13831,15636,14209,0.222436540728081,0.18317179143852436,0.20686818903323284,0.2020313328701116,0.18549214593005028
15484,17597,13743,15358,15093,13308,0.1967523987696731,0.19475421111336869,0.19717082167591093,0.1991904630133033,0.21213210542774413
15485,13870,14737,12873,15070,13211,0.19556235724700885,0.18091795769601013,0.20001352408075485,0.23249033034918654,0.19101583062703978
15489,17512,14291,16739,15768,16788,0.18809656904503577,0.18474190148690295,0.19978373056734772,0.200797403828745,0.22658039507196853
15492,13196,13104,16758,13979,13558,0.19334008971621985,0.17267775843476335,0.20197398470809214,0.17339396987311734,0.2586141972678073
15493,14803,13059,15206,17819,13144,0.1962208201464147,0.2089436789965766,0.20421226531819173,0.19641256057878703,0.1942106749600299
15494,17597,16464,14032,17898,13308,0.19322453169989134,0.19973515035800246,0.1999970953567113,0.19921721226019737,0.2078260103251976
15497,14233,16387,18144,13321,13525,0.1993148936012085,0.187588194650318,0.2130902395787302,0.19470620700655183,0.20530046516319148
15498,17597,13308,15358,17091,13224,0.19794143062456152,0.20094427275501295,0.19989292447509527,0.20314488856472904,0.19807648358060134
15500,15473,16947,14737,17979,12873,0.18140316117151184,0.20332295954227508,0.2070394258456746,0.20015075670752758,0.20808369673301091
15502,17715,15218,17763,17955,15270,0.2020890285841076,0.19875562738337624,0.2020890285841076,0.20023736259263095,0.19682895285577776
15505,17166,17083,13243,12648,16955,0.17105181883994602,0.24249833483221075,0.24454541708224128,0.16856448215573203,0.17333994708986986
15506,16706,15554,16515,14277,17997,0.2047388657033807,0.1918709889508984,0.19846808849786665,0.21324266403713873,0.19167939281071555
15511,15343,17567,17191,13610,16407,0.26996873881642225,0.1622246543837078,0.1901630137002738,0.22861487826053445,0.1490287148390617
15513,13267,13720,17035,17512,14682,0.18619756962332196,0.1983667753429457,0.1907676672871508,0.211988498770839,0.21267948897574243
15514,14031,17075,17809,14092,17358,0.21169959906879474,0.22270212982028553,0.17613927903027018,0.1919572938774635,0.19750169820318608
15521,15768,14075,17797,14291,12721,0.22550035595860837,0.19995379784039297,0.19136468212509625,0.1984802663825738,0.18470089769332868
15522,16729,15568,14056,17750,16681,0.20668435032998037,0.19188486385807735,0.19137842356401774,0.21660493721624596,0.19344742503167842
15525,12500,16933,14406,15691,16066,0.19870474578268504,0.21438661170675272,0.20014948347963596,0.19662677405057202,0.19013238498035423
15527,13228,14680,14887,18079,14040,0.1940258066368036,0.1867592549995871,0.193450914094238,0.1868698897898478,0.23889413447952335
15529,18009,12971,13494,17995,13946,0.17389937949215517,0.2085855672483429,0.1897396796522973,0.23309122478717406,0.19468414882003054
15530,13157,17861,16333,13308,17582,0.19380696261723943,0.19870269121112416,0.2286963640477224,0.18563506504831362,0.19315891707560032
15532,14348,15749,15083,15437,15881,0.16467192183029522,0.2138723208209517,0.18199106185761646,0.2387959654219416,0.20066873006919503
15533,12915,13792,14898,15252,16498,0.20843602845649642,0.17878278288113625,0.17855243237033885,0.18077689966347166,0.2534518566285568
15544,16722,13309,15384,15810,17083,0.2285064498958275,0.203855132006779,0.17887260985037465,0.1941388172687143,0.1946269909783046
15545,18116,15028,15695,17314,17306,0.1900549618226669,0.19496426790467733,0.21466200243455819,0.18576115979088823,0.21455760804720944
15547,17930,14258,17694,16927,16258,0.1942194695354356,0.1823001593014233,0.17350483792603133,0.22759065411835344,0.2223848791187563
15555,14549,16904,16729,17750,17464,0.18668517591944875,0.20388607726645486,0.2005766265856095,0.22431992843054258,0.18453219179794442
15561,17282,12818,15372,12450,12798,0.21068555429354516,0.23091348063000516,0.18610354567182222,0.17682396245510593,0.19547345694952156
15563,13308,15358,17597,16464,13722,0.2058060130023975,0.19432087895228464,0.19030352256238886,0.21296543475906762,0.1966041507238614
15565,14738,14220,13183,17591,16356,0.14171106094260827,0.21495771606794178,0.1868067012594832,0.25442078153802716,0.20210374019193966
15568,17306,15028,12723,16681,17874,0.1943690085079835,0.193600896887927,0.18251887361709332,0.23568340756586972,0.19382781342112637
15570,13408,15513,15776,15447,12956,0.19270471770034048,0.20856407407962047,0.20855948761202467,0.19793579055910124,0.19223593004891318
15571,16976,17347,16419,16836,17388,0.19881828675117746,0.20366822595836515,0.19300105394020742,0.20089710056300347,0.20361533278724667
15572,17797,15866,15507,18144,15046,0.2075885689437468,0.1888901994833974,0.2225084969964621,0.19453583982017641,0.18647689475621737
15573,14246,12364,15254,16205,14301,0.18030914053814445,0.22582551697789774,0.18810506293700724,0.20381974757141239,0.20194053197553816
15582,13904,15768,17797,14154,15521,0.21306898034619798,0.18602048381147956,0.21545805216076108,0.1873200525752148,0.19813243110634657
15584,15270,17715,17763,17955,15218,0.1959579662279055,0.20222690991513678,0.20222690991513678,0.20036848801148816,0.1992197259303327
15587,13576,16210,14110,13132,13750,0.21206005258814664,0.18820007149032913,0.1859695010714052,0.20900761266590612,0.20476276218421294
15594,13226,15226,16620,16480,14208,0.1918225110302964,0.1867905473191269,0.21492480536544414,0.19181246320440326,0.21464967308072938
15599,16116,14973,15497,13887,14741,0.19627255689355808,0.13616316321397365,0.3178966405852709,0.16732711277771753,0.18234052652947993
15601,14700,14769,14379,16928,12867,0.19959124967066083,0.19037776765166392,0.20901046268514567,0.20532930382777229,0.1956912161647574
15602,15938,14964,14397,18198,15705,0.2006433732323708,0.1969384351316541,0.19366507228951682,0.210812150985665,0.1979409683607933
15605,16276,14340,16861,17970,17775,0.24482980216957187,0.1802284760612157,0.1786139073708937,0.17902699750169182,0.2173008168966269
15606,14262,12431,16998,12691,13282,0.14552881077659097,0.22172019928748682,0.31370244735481734,0.1720508816340825,0.14699766094702232
15608,17404,14775,16859,14082,16511,0.19948365834571163,0.23064712918329872,0.1982150232013764,0.18315005063995893,0.1885041386296544
15611,15669,12814,12678,12682,17402,0.2183765960435409,0.28514636852398406,0.13684209963694952,0.20487063191899732,0.15476430387652831
15612,18129,15083,13261,16402,15438,0.1750071492860266,0.23997299901237118,0.1488163680291894,0.2427600230400754,0.19344346063233747
15615,15719,14680,15311,12921,13534,0.23649649096832226,0.1860491370355213,0.18525731265420192,0.19757347721886723,0.19462358212308734
15618,16450,14035,14461,14784,14757,0.2127177919738222,0.18928306708675413,0.20266137374557106,0.19823365644620292,0.19710411074764972
15620,16570,14609,12383,12790,12736,0.18994630476265442,0.19301408457895491,0.21008796613724118,0.21530577504539478,0.19164586947575468
15622,17581,18257,17091,15421,14709,0.2081738082167828,0.20050689876707847,0.19559197116774346,0.19238100962975327,0.20334631221864205
15628,17716,17239,13831,14905,15260,0.19298446962767088,0.19771031445590218,0.19282965425296475,0.2205103197023486,0.19596524196111356
15630,18095,14082,16511,17334,18142,0.18263336569798896,0.2111997843628536,0.21897903015950218,0.19143415897267133,0.1957536608069839
15632,14624,17118,12546,12420,17430,0.19439886663210865,0.23867216924623944,0.1973716161752462,0.18847964702247602,0.18107770092392975
15640,17742,15093,16160,18172,12540,0.19622226935794723,0.21094173378504916,0.1991898259532634,0.18676388299074317,0.20688228791299698
15651,16681,16734,15579,14163,17866,0.17187984347683247,0.251461038843201,0.198842075950375,0.18313973687810303,0.19467730485148857
15656,16647,15067,14243,14373,15775,0.2014455835060192,0.19479928191010715,0.19001114647744527,0.2180624621647862,0.19568152594164226
15660,15107,14513,14708,17440,13199,0.21014601894568916,0.1909548691107131,0.19893087584330268,0.19367145582829745,0.20629678027199758
15664,0,0,0,0,0,,,,,
15669,17402,12814,15611,12678,12682,0.1417048649426827,0.26118480649299974,0.25334595924040004,0.14457718653252533,0.1991871827913922
15671,18282,14431,13183,13434,14408,0.2004922562931138,0.18394485052065226,0.18772240014669264,0.2325454199220257,0.19529507311751548
15676,13711,14628,15919,17768,15061,0.19835955669893782,0.19914978796864416,0.1846762281533762,0.2265418785049624,0.19127254867407945
15679,12971,17995,14865,13946,15234,0.17733657918296344,0.20019477996746365,0.24568916096091517,0.1966314466539823,0.18014803323467554
15680,14898,16693,14064,14267,18109,0.19302985982202414,0.20253311567918328,0.1927543598840722,0.21821668139839792,0.19346598321632247
15681,16989,16917,15124,17080,17060,0.18688316649870962,0.2108181329962723,0.2622325923157194,0.17490706955225313,0.16515903863704554
15687,18241,16053,12901,12738,12895,0.19265490810630823,0.22696885126775806,0.199423305968554,0.19174531746732715,0.18920761719005255
15694,13750,13132,14708,13576,16210,0.19856569493780432,0.19395414031721941,0.21720519011970674,0.1934754027570286,0.1967995718682409
15696,12971,13494,17883,13946,17995,0.22227384188505073,0.185510419040293,0.17194798338107667,0.1896903626541161,0.2305773930394634
15707,16536,16440,17405,16688,17144,0.20161735032771558,0.1951316113190074,0.1555840944555009,0.250007725849211,0.19765921804856515
15708,17790,12916,17569,15289,18075,0.19263021532612107,0.22727892851442,0.1893531654481331,0.20011592316010568,0.19062176755122015
15712,14964,15361,15705,18198,15405,0.20320668404360173,0.1970380726920694,0.20493312172346942,0.20553987883235833,0.18928224270850105
15714,13973,12757,16098,14001,14282,0.19522546467593227,0.17435055191597304,0.21890634377567988,0.22337201282806696,0.18814562680434785
15719,17581,17677,15078,16456,16458,0.20923435918930572,0.2027659872121434,0.19597686306871884,0.19550468032036666,0.19651811020946539
15722,16356,14141,14387,15110,13012,0.19718414175418206,0.20022211141446952,0.18491967057595363,0.22076628333874365,0.19690779291665106
15727,18118,16401,14711,14961,15785,0.21315833785206248,0.19052562261943334,0.190722623186768,0.21865335995251162,0.18694005638922445
15737,17682,17139,14744,14311,18229,0.18879476027508546,0.19471592056408513,0.1885146456180227,0.22114106541733436,0.20683360812547247
15738,12599,12709,12437,13835,17519,0.2222590476084078,0.17195230190659097,0.1940248114501981,0.15598209421653714,0.25578174481826604
15743,15938,16389,17025,13630,14377,0.18868130811654224,0.19179053095277535,0.20341975201094398,0.19028095491192276,0.22582745400781581
15745,15083,15980,12989,14782,16665,0.18964440111372283,0.2485396627106736,0.18477118549185975,0.18883937126643643,0.18820537941730747
15747,13149,14229,17939,14765,15759,0.17987766041578696,0.26518667588917755,0.1871500235811561,0.1949860453665976,0.17279959474728174
15750,13157,13708,18125,14409,17499,0.19173581386646446,0.19460722024898328,0.19730937356217998,0.2168102707358024,0.19953732158656975
15752,17063,16458,18177,13534,12757,0.197968888759698,0.19623017222503344,0.20048284492230245,0.20765396590255852,0.19766412819040757
15754,17941,16455,16233,15329,17509,0.18424951549647192,0.2257509271019165,0.22396030495588506,0.15660998773024257,0.20942926471548406
15755,12738,13931,15228,14911,13685,0.19489239576838163,0.1900935056466908,0.21860388889140245,0.19251001545017,0.20390019424335507
15763,18278,14373,13867,15127,16589,0.2320307133738092,0.20342065261783718,0.18875719410241637,0.20340218920480915,0.17238925070112804
15769,15032,16835,13629,16456,13531,0.2070465302245336,0.19799406811731565,0.19937960141865502,0.20019564696823766,0.195384153271258
15781,18113,14090,15488,15668,16148,0.20000385754101943,0.20000385754101943,0.19998456983592217,0.20000385754101943,0.20000385754101943
15782,14332,15475,16136,16984,13127,0.23445688708622417,0.22618285398698387,0.16099274511420023,0.19736516579316354,0.18100234801942824
15785,16432,16401,17186,13135,18118,0.20112571474452862,0.2004502728213042,0.20402119539967148,0.20402119539967145,0.1903816216348243
15786,12534,18145,17426,12541,14907,0.21359201384686816,0.1944349973319501,0.19329622175194017,0.20087171025234526,0.19780505681689622
15787,14081,16718,18096,16049,18119,0.1765713617821204,0.21982089757509835,0.182757143115453,0.16909144397458714,0.2517591535527412
15791,16754,16333,16464,17597,13308,0.20711803321446542,0.1960146315539254,0.19666270767283162,0.19337456941086936,0.20683005814790817
15793,14233,13866,18144,13525,13321,0.18151697305531697,0.2009467576649501,0.19688496633300828,0.1869680600880351,0.2336832428586896
15796,17819,15658,13161,15044,17453,0.17862368711710166,0.2420575784584061,0.18769754861459945,0.19793470864899054,0.1936864771609022
15801,18158,16796,13972,15344,15744,0.18790439928888558,0.1787910155522876,0.21279668907154065,0.23993134043121533,0.18057655565607086
15804,16806,16160,15640,15093,16184,0.20460534693859245,0.19464690101673351,0.19613933889380117,0.21219930773508303,0.1924091054157899
15805,17930,15547,16927,15039,16258,0.19149833221625323,0.2018105170328117,0.2055610407619344,0.1903538870904198,0.21077622289858078
15806,13308,13722,16464,17597,15358,0.20924250084186963,0.19447964983894325,0.19306515049629602,0.2041140304618249,0.19909866836106613
15807,13928,16059,12517,15081,16610,0.1983809884274795,0.1964427314521304,0.20831800376530907,0.2129077435078806,0.18395053284720045
15809,15220,17531,13239,16600,12523,0.1757547655625703,0.21991841727330652,0.19020821800513205,0.18098076075726816,0.23313783840172292
15811,16126,13138,15272,17972,16006,0.20005329801170235,0.16857774739099335,0.21819582450377703,0.22485988212186392,0.18831324797166332
15819,15923,12673,14916,12829,14321,0.24667612172328218,0.181683960401876,0.17486849209438887,0.21418058936683515,0.18259083641361784
15821,17295,14064,14898,17267,16693,0.27344576063532067,0.1905150160914127,0.17409342528445623,0.18207874728745507,0.17986705070135542
15826,16570,16643,14852,14896,14130,0.1918386706069057,0.19971619394178786,0.21482290765193462,0.197260352533455,0.1963618752659167
15831,16221,13200,13924,17537,17816,0.36038785442388743,0.12441312615067818,0.24739527599430008,0.14480708098286782,0.12299666244826644
15835,15947,16997,13242,16835,15769,0.19949261238717686,0.1810216610569684,0.19415897836902862,0.1975588284181074,0.22776791976871869
15838,12990,14482,13629,15769,15971,0.19098611095007373,0.2057376870746594,0.18637842918033978,0.21459990883802352,0.20229786395690355
15839,14082,18229,14533,16511,13816,0.23968423003616696,0.1807402469192247,0.1830937523096344,0.21653327381190982,0.17994849692306414
15845,13321,13525,14233,13265,18144,0.2049118198719364,0.19460809059371265,0.19967202072589388,0.1985634174318537,0.2022446513766034
15847,13062,15118,13316,13069,15087,0.2012049903404486,0.20181173669354086,0.20064936580873247,0.19949517922778925,0.19683872792948887
15850,12364,16205,17059,14301,15254,0.22319337824063035,0.20214355862709363,0.18833912793441807,0.1948948741559919,0.19142906104186613
15856,13135,16432,16401,17186,18118,0.20045417219102624,0.20140341378322124,0.19093815980517392,0.2004541721910262,0.20675008202955233
15858,12723,16274,17377,15639,13196,0.18905978194603298,0.1930866442608075,0.19306732457569753,0.24321475193961806,0.181571497277844
15860,16422,14676,16965,14549,17464,0.20123700265418185,0.1929054082063467,0.18797757080374852,0.20043003597393916,0.2174499823617838
15861,16869,16398,14130,16383,14162,0.21510986448296152,0.2000707105497876,0.19127919034426724,0.19638245255357067,0.19715778206941303
15863,17567,16011,15781,17018,15031,0.19196377214969781,0.18442186784431197,0.23059362071814146,0.19690678987026308,0.19611394941758578
15864,14463,13967,14117,17556,16674,0.2156603658867308,0.2008169674199975,0.19590167004027803,0.186645933251116,0.20097506340187765
15865,18142,12684,16042,14082,16511,0.22616022486831866,0.21290111740669032,0.19810375645969275,0.17771791951400326,0.18511698175129498
15867,14443,12540,15764,12891,16361,0.1992800779181232,0.1850358666731952,0.19529896061467739,0.21305080749467867,0.20733428729932557
15901,16969,12649,16287,14002,13395,0.208326559469602,0.18270162238330273,0.21288329163076525,0.18918062831550064,0.2069078982008295
15903,18259,13889,13756,16048,17377,0.18411072381809845,0.1954892997768121,0.2110330065282191,0.23025289386268208,0.17911407601418838
15906,13338,12736,12879,15206,14803,0.2080618727369932,0.20628263182128512,0.19128258412981358,0.20644836596964444,0.1879245453422636
15910,14379,16960,17555,15935,17189,0.190108770820975,0.20353870215596923,0.20773053481282241,0.1979078048418794,0.20071418736835386
15916,14708,13199,14513,15107,17440,0.19776889324778707,0.19245484124788634,0.19577195907543854,0.21544723113108452,0.1985570752978034
15919,17475,13711,17707,17043,17768,0.22109286580172868,0.17815480151287624,0.17415237435028288,0.21192900538632425,0.214670952948788
15933,16485,16350,17573,12851,15603,0.13742032839313179,0.20982481096093653,0.23369538134155027,0.16928315480724926,0.24977632449713214
15949,16179,17760,13375,14594,16466,0.21827879538981956,0.21988821480941076,0.19844022840778158,0.17580450023535973,0.18758826115762836
15950,16182,14709,16523,15078,16456,0.18843429434495518,0.19199150602238954,0.2023641721207283,0.2056916480634048,0.2115183794485223
15952,18109,15412,14898,14064,13784,0.20144248594706357,0.20226119678001825,0.20475925908092035,0.19360657578268572,0.19793048240931196
15953,14548,12871,17616,16985,13831,0.19739941619383672,0.19145341373997118,0.20807725465335006,0.1993677001985821,0.2037022152142599
